oof_prob,cal_prob,true
0.9967038236264069,0.9967038236264069,1
0.9972414755231275,0.9972414755231275,1
0.36136947588798796,0.36136947588798796,1
0.986548432077539,0.986548432077539,1
0.06680834471643857,0.06680834471643857,0
0.9533384254227087,0.9533384254227087,1
0.08335081379179778,0.08335081379179778,0
0.9732794803996698,0.9732794803996698,1
0.06684900106413716,0.06684900106413716,0
0.11127608012699061,0.11127608012699061,1
0.20972233626993164,0.20972233626993164,0
0.02785404485129839,0.02785404485129839,0
0.08732102128593171,0.08732102128593171,0
0.07694415600818864,0.07694415600818864,0
0.01810955158078077,0.01810955158078077,0
0.7943951225101266,0.7943951225101266,1
0.07618781317237942,0.07618781317237942,0
0.9968221372186553,0.9968221372186553,1
0.9894277879817167,0.9894277879817167,1
0.09962036648215146,0.09962036648215146,0
0.07866747487379563,0.07866747487379563,0
0.06579057993966694,0.06579057993966694,0
0.08008991847149506,0.08008991847149508,0
0.09506366025819085,0.09506366025819085,0
0.03496255847860267,0.03496255847860267,0
0.04657390126829086,0.04657390126829086,0
0.02081669572633427,0.02081669572633427,0
0.7036617948683876,0.7036617948683876,0
0.4963089631504588,0.4963089631504588,1
0.047359404708957845,0.047359404708957845,0
0.367731623727261,0.367731623727261,0
0.680041532187401,0.680041532187401,0
0.1954313808345719,0.1954313808345719,0
0.8595553762881765,0.8595553762881765,0
0.054981213332423326,0.054981213332423326,0
0.13932654899894475,0.13932654899894475,0
0.024139413497001425,0.024139413497001425,0
0.08839339153402317,0.08839339153402317,0
0.1071511304751802,0.10715113047518023,0
0.03143528897462741,0.03143528897462741,0
0.9966107283650955,0.9966107283650955,1
0.1887695457895788,0.1887695457895788,1
0.10732901584541717,0.10732901584541717,0
0.23305230656885229,0.23305230656885229,0
0.6828085265229331,0.6828085265229331,0
0.06267392184966056,0.06267392184966056,0
0.09180492104086298,0.09180492104086298,0
0.05099195762400454,0.05099195762400454,0
0.09785146278051426,0.09785146278051426,1
0.5340454647111009,0.5340454647111009,1
0.07068233094351598,0.07068233094351598,0
0.9944739507311764,0.9944739507311764,1
0.12875345833322727,0.12875345833322724,0
0.059035390222064575,0.059035390222064554,0
0.9684981648922272,0.9684981648922272,1
0.8682082597873144,0.8682082597873144,1
0.9962989176381758,0.9962989176381758,1
0.15939721529106565,0.15939721529106565,0
0.025529167110846386,0.025529167110846386,0
0.12751218751547658,0.12751218751547658,0
