entropy,std,spread,ood_score,reject_flag
0.17464629745421703,0.014717228653786805,0.03509301184485697,0.03510898564713536,0
0.24878893607511124,0.018909327822810417,0.054682791233062744,0.03546421038606058,0
0.6670401655234066,0.11227819931146432,0.34998589754104614,0.99999999978045,1
0.5092245185694881,0.04531231414956328,0.13211811230744808,0.2703413303026559,0
0.6301028161343697,0.06741108137596659,0.1925661991295231,0.9805228457419964,0
0.1438753772434856,0.022029931555063893,0.0703265406191349,0.03798098461416824,0
0.35353911106549735,0.029935410788074997,0.09442158534563325,0.056815858420240645,0
0.04891283825172508,0.009169806489719028,0.024888404142082488,0.040031085479153725,0
0.6657275034147238,0.0849241526374516,0.20199415944041232,0.9999410575828986,0
0.3231206156180422,0.07304127037358732,0.22492545424729649,0.9963304467905437,0
0.22191592838068663,0.019024786119801244,0.05636000377532359,0.035521355289651134,0
0.2819156894862867,0.021332999900028557,0.06558819115161896,0.03723581509764693,0
0.24767445850877837,0.0161893302010357,0.04628054630674239,0.034857103505834076,0
0.09992329390870304,0.02093385526411456,0.06542380520675162,0.03685852308195252,0
0.6645513387934092,0.07401719583474528,0.2215914468932032,0.9973059867262715,0
0.1992015254744894,0.015384582718372177,0.04266563057899475,0.034944225040548914,0
0.350078364727694,0.18301569560151287,0.4456637129187584,1.0,1
0.21821141001973746,0.01690500059466824,0.046196337789297104,0.034881439508797976,0
0.42048098990205696,0.04714726954013046,0.12586365640163422,0.33439710916289883,0
0.1155526893400779,0.02346078162567982,0.06953118275851011,0.03987863972103975,0
0.2522250974606352,0.017143665473074634,0.04755476489663124,0.03491087485225866,0
0.6751877040922464,0.04934119738094252,0.16283022680562248,0.4256303257609745,0
0.2713042051258243,0.012706199594184741,0.03429511934518814,0.036127570910096586,0
0.4296024651664534,0.05811027985809402,0.14750218345809718,0.820669178241463,0
0.34075638482003684,0.03184053132634683,0.0931742712855339,0.06563878460682257,0
0.32427638264135517,0.05510027690941076,0.155087239051243,0.7001057775866706,0
0.330635185610465,0.05802783520359216,0.15516857658563854,0.8178399853249428,0
0.1097975393362256,0.012553938700329526,0.033454226796806874,0.03623778870856288,0
0.26368818723515175,0.04494512813708509,0.13718360662460327,0.2589213062167824,0
