LightGBM,CatBoost,XGBoost,ExtraTrees,FTTransformer,TabPFN
0.9988064969540627,0.9896699895964167,0.99128866,0.9223030318456952,0.9917497038841248,0.9966213703155518
0.006505375039856894,0.026348355361120127,0.012828368,0.09812560865253309,0.12861797213554382,0.030515309423208237
0.046510148629577246,0.012677463334654662,0.015725119,0.11399232599855155,0.2551766037940979,0.02575872652232647
0.5844153565417867,0.6803830804615495,0.6330784,0.53212462178419,0.5524812936782837,0.5810613036155701
0.2594085870658051,0.3331666511955246,0.118332796,0.5211056252605262,0.45618653297424316,0.4951062500476837
0.7889333160338274,0.6901259842949983,0.86956596,0.8509270533268595,0.9745843410491943,0.7395365238189697
0.0010526375062397556,0.006173516183950187,0.0013819423,0.018213205807040483,0.075429767370224,0.004681957885622978
0.9998773891635814,0.9997993744613489,0.9996438,1.0,0.9942985773086548,0.9999850988388062
0.07415021336731496,0.1652330423447001,0.101870544,0.040162386895832826,0.10391172021627426,0.053374193608760834
0.008714082401310823,0.01629528335273909,0.0121648,0.027762768453944604,0.07951351255178452,0.00659415265545249
0.01364588623136963,0.021765300975647217,0.010310859,0.03523950729114928,0.09272874146699905,0.006639961153268814
0.007321474866033373,0.012428573793751355,0.0017833699,0.078192592031039,0.09299429506063461,0.022942332550883293
0.04600755174413407,0.037081964022913604,0.04770758,0.0966510966787355,0.31431844830513,0.10597123205661774
0.028404951052356103,0.012012973479669453,0.036004458,0.16921225554839006,0.10438880324363708,0.017368009313941002
0.9583895656029169,0.9188764281956565,0.98556536,0.8570445000066849,0.6421505808830261,0.9057849049568176
0.999763326245437,0.9989766997845532,0.99869776,1.0,0.9955045580863953,0.9999808669090271
0.9993848289227932,0.9983928416772428,0.99970394,1.0,0.9955162405967712,0.999893069267273
0.9986000379722721,0.9881327330148021,0.99489486,0.9960441268133575,0.9668291211128235,0.9940708875656128
0.005190822739958525,0.012709992404674148,0.001792295,0.014988085214922306,0.0869174525141716,0.01686079613864422
0.01889700501080382,0.014789082505982456,0.0038393766,0.06752253151270717,0.10410705208778381,0.04261385276913643
0.051236744216208864,0.11945298717500184,0.08382734,0.07309512215089792,0.34836453199386597,0.04748554155230522
0.559590273822713,0.8150137103498576,0.7122731,0.6286635746435665,0.8661874532699585,0.6907135248184204
0.999484457529484,0.9988471715477895,0.9973672,1.0,0.9931011199951172,0.9997403621673584
0.031704609611587255,0.025636971796396048,0.044550333,0.05059904083236611,0.07995802909135818,0.047238413244485855
0.9988654759116542,0.9979140890773889,0.9986981,1.0,0.9954869151115417,0.9999114871025085
0.9926172231534415,0.9752339630936,0.97784895,0.9678618285518736,0.8975129127502441,0.9283698797225952
0.09806551876820954,0.059448830885101035,0.07007879,0.23603146546689407,0.1460842341184616,0.15958082675933838
0.009912958007948404,0.006785746213722891,0.009131892,0.08696606738944554,0.08293835073709488,0.02443922497332096
0.07516123556895432,0.07374346346227081,0.03841455,0.08810054380443218,0.09900107979774475,0.015237776562571526
0.008441376906700989,0.025254413754722226,0.013139753,0.028934752684380057,0.09674139320850372,0.024503108114004135
0.06845603426915645,0.1017971677229702,0.12688269,0.2303601071054208,0.12574195861816406,0.16371113061904907
0.9960681379949398,0.9400897468239896,0.9869348,0.9672091934616175,0.9810076355934143,0.9623690843582153
0.0011837991650331314,0.004770776444217492,0.0010514611,0.014463533890201831,0.07512523233890533,0.006243084091693163
0.9998722759528437,0.9995981730902315,0.9991146,1.0,0.9836344718933105,0.9999858140945435
0.15203630121221615,0.35096588862307027,0.20060152,0.40168880928091893,0.11229587346315384,0.2352607548236847
0.0047270178513563995,0.008057637775562997,0.002437615,0.023365973522923023,0.11019104719161987,0.011585671454668045
0.9992822921707362,0.9983818437399886,0.9988889,1.0,0.9954255223274231,0.9998880624771118
0.9995781513629264,0.999569996037464,0.999398,1.0,0.992442786693573,0.9998668432235718
0.0023435490383034757,0.0011530130606142584,0.00080541795,0.013059852584185802,0.08063839375972748,0.004332513548433781
