entropy,std,spread,ood_score,reject_flag
0.4055803300606438,0.02770545686070694,0.08036108847616838,1.0,1
0.003256131157117483,0.000460587863174892,0.0013468265533447266,0.027730708763765384,0
0.047370285371793885,0.003396852853314001,0.011451967984070936,0.03689059810561197,0
0.6803304533086881,0.0785226922668545,0.23151953632567535,1.0,1
0.002545272283606284,0.00033368770050571907,0.000838160514831543,0.028427471432428953,0
0.003717051591265057,0.0003843808833970542,0.00109177827835083,0.02813671398157858,0
0.23604780342110085,0.022500450029555516,0.07157874835291032,1.0,1
0.06316287620809267,0.005113415414440839,0.01566274768671571,0.09084540926194112,0
0.16793593137777174,0.01721797946802264,0.05897682109878341,0.9999999991883672,0
0.04427680021251315,0.0026618216947584257,0.008915186760224524,0.029444851170749138,0
0.03500840125370039,0.00296535943854081,0.008576241321861744,0.031923478996173066,0
0.007732429860617566,0.0008998935182590693,0.002404510974884033,0.026058985376593725,0
0.009058757745394682,0.0009137114839970688,0.0029035210609436035,0.026023648413051374,0
0.16405709255454703,0.015172233970154547,0.0454032849285336,0.9999996875351382,0
0.26213584704879195,0.04777099853372612,0.130490240697041,1.0,1
0.037057387691586965,0.0024085981479359917,0.007573175127618015,0.02789475951692826,0
0.1275170126824547,0.01196926284192507,0.03512178319790748,0.999333912253495,0
0.003315714690005168,0.0003913941550400557,0.0011147856712341309,0.028097804772985402,0
0.002562536151519146,0.00029706441905746504,0.0007088184356689453,0.02864810293076592,0
0.0784713357240433,0.005905655847418747,0.018040221260375612,0.15907821762704374,0
0.006199683528418136,0.00109355319197089,0.003167569637298584,0.025653550907309506,0
0.09209044028620193,0.009966056468490381,0.027505190577358007,0.9719766516336747,0
0.337978177744286,0.04354544357819659,0.13095231682279002,1.0,1
0.005660096086178217,0.0005812358511817803,0.0018817782402038574,0.027161277070431367,0
0.12623157822911774,0.013438006089625965,0.038343965110236904,0.9999745203187542,0
0.0011181738907281643,0.0001774581899596081,0.0004967451095581055,0.029432805264530328,0
0.006063863049607979,0.001014152819317581,0.0029970407485961914,0.025796570526230175,0
0.0026466145902634577,0.00026433679598755343,0.0007352232933044434,0.028852932832528894,0
0.0967974663619783,0.008397892035493801,0.023156509889697547,0.759284625078235,0
0.6448711109577293,0.14855033002764112,0.4403488008978734,1.0,1
0.5682098128913066,0.07433061895781039,0.24877935481263966,1.0,1
0.0013493081289778525,0.0001761577881703863,0.0004936456680297852,0.029441892741755935,0
0.0025174479704122197,0.00029341058013477835,0.000866234302520752,0.028670609459051057,0
0.08831975437692467,0.007259668407554483,0.024385538641767457,0.42846651851765855,0
0.002672222426905411,0.00023004036405130442,0.0005721449851989746,0.029075495180403237,0
0.0010512938926002862,0.00018081261960738702,0.0005035400390625,0.029409420258276406,0
0.6702494456252636,0.08136452312438631,0.2277125695632669,1.0,1
0.00516645761763956,0.0008600170619896021,0.0024948716163635254,0.026166596290196114,0
0.06219856106714287,0.012635557114697956,0.0380343283145749,0.9998402223464753,0
0.001912133906699991,0.0002036720786387695,0.0005056858062744141,0.029252212884761142,0
0.004863971702536876,0.000694841102551562,0.001933276653289795,0.02670350971913375,0
0.009071071127768986,0.0017840476500852827,0.005183041095733643,0.025721694558964864,0
0.002969004622222896,0.00032410618480008003,0.000920712947845459,0.028484327973076855,0
0.3220929162470645,0.03184670333626261,0.09558517682035861,1.0,1
0.0781303371493711,0.003742577488453512,0.010471592211580685,0.04246183238008105,0
0.0011092812629693064,0.0001782331690456037,0.0004975795745849609,0.029427395367016797,0
0.0053533696812130506,0.0008524309121375388,0.002459287643432617,0.02618802139798542,0
0.5393698233228855,0.10643351863130382,0.33469247817993164,1.0,1
0.5432047341322173,0.02109360943137985,0.06503425974431154,0.9999999999999989,0
0.2538954150928738,0.01609572493903761,0.04378442466259003,0.9999999764494192,0
0.0035535102796691864,0.000409176300516957,0.001148223876953125,0.028000566183821518,0
0.6811007352100978,0.07247231530257814,0.19550646858191734,1.0,1
0.08847902710168372,0.016041060584705308,0.045506411662720875,0.9999999724263186,0
0.04685370604756597,0.0029272678127497693,0.008506572122209155,0.03157123383299495,0
0.0017254573218970035,0.0002207405986774677,0.0005511641502380371,0.029137260620443008,0
0.6602978521622078,0.06115167189749555,0.18682554091596887,1.0,1
0.23866639017757474,0.00820279627556193,0.02267240360379219,0.707724461822809,0
0.006195178661688793,0.0009131234685401905,0.0027018116730253006,0.026025131788984458,0
0.005987780366128872,0.0007630612588919937,0.002176523208618164,0.026463684529682778,0
0.0054141644917153385,0.0006532637029760864,0.0018736720085144043,0.02686245713443352,0
0.0026760170389167753,0.0003226950435184138,0.0008806586265563965,0.028492753262059488,0
0.3783614152278305,0.035813860832858015,0.09941367746779052,1.0,1
0.0014386833977370003,0.0001825485089593724,0.0005055665969848633,0.029397350614601643,0
0.002378286856501951,0.0003135419311313857,0.0008522272109985352,0.028547725192457934,0
0.05084982988112966,0.002760549930016413,0.008142526720519938,0.030171535100542584,0
0.006920433630165183,0.00022074842050891124,0.0006839534898048782,0.029137208414975503,0
0.2301103656985162,0.053388440949761695,0.14276868104934692,1.0,1
0.00231925849055984,0.00022637505742268495,0.0006014108657836914,0.029099766093343825,0
0.003061031445918404,0.0003945365419079892,0.0011580586433410645,0.02808047371906384,0
0.0025798599849757606,0.0003389977077341292,0.0009469389915466309,0.02839622423165196,0
0.0013237054608104396,0.00018200328308319593,0.0005081892013549805,0.02940113922999223,0
0.009239813573489278,0.001514904850289453,0.0044640302658081055,0.025417028064464525,0
0.629650566328174,0.10746933731107297,0.2834643313366608,1.0,1
0.151957759441229,0.010090467433095362,0.027698010206222534,0.9771845632782254,0
0.4592659190964854,0.09225273329709166,0.28806672421673307,1.0,1
0.1998632459008506,0.017699550999607423,0.0553135659019114,0.9999999998227058,0
0.3832525956048926,0.05148229365839131,0.15393294021487236,1.0,1
0.6767367679587987,0.059307000279666205,0.16366897943480996,1.0,1
0.68177068931473,0.058085290167499984,0.1763683549455239,1.0,1
0.0988360426534326,0.007881067748254247,0.024283071440834414,0.6141305317939539,0
0.0023599516401805027,0.0001985555897692304,0.0005042552947998047,0.029287074536294692,0
0.0010772595874894673,0.00018161680337946327,0.0005041360855102539,0.029403826063272694,0
0.4572554340876693,0.02717718959616822,0.08819676480438961,1.0,1
0.565591289888354,0.05797788956232451,0.15358253195480528,1.0,1
0.001076186025846891,0.0001827241018846446,0.0005077123641967773,0.02939613092703403,0
0.6496038774982787,0.038912714719609796,0.11337403737590912,1.0,1
0.0030306953883666794,0.0003974274190685593,0.0010474920272827148,0.028064585819610383,0
0.0013148569905707945,0.00018337874637044642,0.0005129575729370117,0.02939158565447318,0
0.30136497332184997,0.022068980938774258,0.05758529764086864,1.0,1
0.6232684946999782,0.04082394400087275,0.11928032717129045,1.0,1
0.007487079712902141,0.0010191605428722483,0.0026126503944396973,0.025786605923517055,0
0.007767582537227876,0.0015143218246392541,0.004407346248626709,0.025416755489601962,0
0.15183031534850028,0.0074128966316862645,0.021295265930668557,0.47264235194431437,0
0.006347855649630492,0.0008329455118099253,0.0022677183151245117,0.026244458509816427,0
0.2935360342171837,0.027499020687946095,0.08506598163172563,1.0,1
0.40676187986426376,0.028011167876699224,0.08377343416213989,1.0,1
0.29914544875000854,0.02275335279320594,0.07028027275655886,1.0,1
0.4005371892025011,0.021805965773175277,0.0686466321349144,1.0,1
0.002358335825069842,0.00026023596551202297,0.0006677508354187012,0.02887911543442221,0
0.6671994903360737,0.0451361760563113,0.11340410675227108,1.0,1
0.001229541671016606,0.00019146350208837146,0.0005306601524353027,0.029335706522754048,0
0.6210742483585412,0.10707380852853651,0.3099652232547194,1.0,1
0.6792496760009383,0.05793532645681482,0.16410634603824753,1.0,1
