entropy,std,spread,ood_score,reject_flag
0.40549646074650797,0.030031229088651315,0.08704949170351028,1.0,1
0.0013413972822464981,0.0001823834992489939,0.0005213618278503418,0.027761971538191408,0
0.0548157210180813,0.004496051060972787,0.013276298547980498,0.09879277106568572,0
0.6849441675986213,0.05950868024943911,0.18756061687150066,1.0,1
0.0013124083341581278,0.00016541740693561035,0.00045800209045410156,0.02786400588218292,0
0.0019488314304255475,0.0002720725848788792,0.000766754150390625,0.02725985867679393,0
0.21603814255540765,0.021649466369562217,0.07027945815252219,1.0,1
0.05333344936415719,0.005316037830306061,0.015028239391275768,0.19221684836779085,0
0.1697901329859787,0.021758577557724958,0.07075300715838613,1.0,1
0.04521105394539729,0.0026970403734389633,0.008336532934150863,0.034561397834291525,0
0.028153405745890255,0.0026757142786368432,0.008074250195529192,0.03427964930398349,0
0.0038456013380406585,0.0006696266486244149,0.0019179582595825195,0.025730871826247698,0
0.0031695439661650767,0.0005595990673971992,0.0015988945960998535,0.026046286146758954,0
0.16859597241182325,0.019558863104093625,0.060599049382912884,1.0,1
0.2818980949930932,0.04855851902788338,0.14292245559295028,1.0,1
0.03530392907705371,0.0030037666857949297,0.008476455113850534,0.039335233345078616,0
0.13871412599330754,0.013680655890413243,0.04325510561466217,0.9999998815070349,0
0.002142396310522964,0.0003233377415887626,0.0008988380432128906,0.027000243526614162,0
0.001301127253641058,0.0001677052393266785,0.0004622936248779297,0.02785011343598475,0
0.07410250581893929,0.0037654853724799577,0.01132273847167949,0.05944146354232295,0
0.0036222620873881447,0.0007173301003953247,0.0020101070404052734,0.02561844098442829,0
0.09346385082923729,0.008356525092731902,0.024400010937824845,0.9471619257165591,0
0.35126751552074986,0.04414416685263663,0.12210630540050582,1.0,1
0.00300664855352451,0.0005013450000499748,0.0014122724533081055,0.026245693380843305,0
0.11459112517656772,0.011460331435016693,0.03809547916899586,0.999935636067167,0
0.0006118183475753523,6.745765625863892e-05,0.00015687942504882812,0.028498726907601152,0
0.0021028652806974763,0.0003715913823531196,0.00105363130569458,0.026773509007430394,0
0.0011278206226129253,0.00013698225014861312,0.0003699064254760742,0.028040173117525585,0
0.11135803338687655,0.010690864266703935,0.030189949808738754,0.9995704169230726,0
0.6316998008709592,0.1710867126552256,0.48601534962654114,1.0,1
0.5206603185168001,0.04644172202145917,0.13844837999226853,1.0,1
0.0006048070265161945,6.212065068768877e-05,0.00014352798461914062,0.028535593148181826,0
0.000999920686290889,0.00011166526895903898,0.00030231475830078125,0.028202532813822373,0
0.09704366550815031,0.007540119838823156,0.022427567743938753,0.8178351151647758,0
0.0021118181191434253,0.00018918474480631597,0.0005515217781066895,0.027721708242076912,0
0.000498771637880513,6.060912657059914e-05,0.00015676021575927734,0.028546078072604956,0
0.6680559771532356,0.05025387470724473,0.1548475040500622,1.0,1
0.002891490254897395,0.0005450806018850718,0.0015424489974975586,0.02609385452626643,0
0.04758528934437465,0.008147526772545408,0.024839335540181834,0.9252662502546304,0
0.001153128139717806,0.00013061275469189297,0.0003485679626464844,0.028080529155344112,0
0.002699102543160513,0.0004295002416689758,0.0012153983116149902,0.0265234261894266,0
0.005752593149890559,0.0012911642813037503,0.003606855869293213,0.025368421902684606,0
0.001358335908739828,0.00016722019795581766,0.00046634674072265625,0.02785305527836824,0
0.34328493590925474,0.03495154753668165,0.09416639264411264,1.0,1
0.08670288070175675,0.008130877101109537,0.02237516202627683,0.9232346789560527,0
0.0007137033817203597,8.870591905959202e-05,0.00022917985916137695,0.02835432889821522,0
0.002810215798503969,0.00042861744066524556,0.0012059211730957031,0.026527061124377624,0
0.5555683876302492,0.09022101522604527,0.2501314878463745,1.0,1
0.5499786702049337,0.031060258493171847,0.09116029739379883,1.0,1
0.23320012215321753,0.01688386742274762,0.04358892730358878,0.9999999999984253,0
0.0020579139489993264,0.000341313566175114,0.0009775161743164062,0.026913802661840396,0
0.6783107616135621,0.07340737586509705,0.2069442868232727,1.0,1
0.08874017592368662,0.017217363721202895,0.04859569242277236,0.999999999999577,0
0.04676471451509451,0.003780270430128386,0.01025593052148073,0.0599940361677447,0
0.0007830343793750454,8.515784502353897e-05,0.00021213293075561523,0.02837817761748063,0
0.6567841202056168,0.04541312868130353,0.12211844942825967,1.0,1
0.2501774537403862,0.008478142085879197,0.022281967103481293,0.957162301298386,0
0.0017139747171891933,0.00023980699963509694,0.0006755590438842773,0.02743336932195884,0
0.002423736379875851,0.0003454890789394063,0.0009843111038208008,0.026894060926243708,0
0.0030721184129970202,0.0005008433977864779,0.0014225244522094727,0.02624750975972437,0
0.0016965602290592928,0.0002505771800556272,0.0007109642028808594,0.02737457239295533,0
0.39322869999311666,0.016664303561819846,0.04745739698410034,0.9999999999963141,0
0.0007305650548412179,8.064892811555173e-05,0.00019556283950805664,0.028408636537439927,0
0.0012847906277707213,0.00017419106856402894,0.00049591064453125,0.027810955790546314,0
0.05361302886956346,0.003627866671885292,0.011018788601204092,0.05465588241342984,0
0.0078102447097275944,0.00036497406256206713,0.001103097057977176,0.026803605943173953,0
0.22843118913984517,0.05659377011795681,0.1375361680984497,1.0,1
0.0013236534095342623,0.00018252756270995972,0.0005205273628234863,0.027761114902054924,0
0.0017698575043555524,0.00026231636236985115,0.0007509589195251465,0.027311490957819085,0
0.0012774692662425387,0.00016222632010279802,0.00045627355575561523,0.027883452885880657,0
0.000662465219522357,7.348594139347746e-05,0.0001723766326904297,0.028457374829639375,0
