LightGBM,CatBoost,XGBoost,ExtraTrees,FTTransformer,TabPFN
0.20319219405142044,0.49338488434573,0.07381357,0.1869356197477585,0.08498530089855194,0.03471653535962105
0.02154109053437021,0.025617220328498096,0.034161825,0.0269621896927759,0.02615102007985115,0.011629169806838036
0.032372264775597515,0.010264629796516364,0.020702014,0.018830380892057318,0.015826642513275146,0.002987110987305641
0.022044193721038146,0.032043164479217505,0.035012264,0.04825601589323163,0.05035825073719025,0.021075280383229256
0.9995027538291005,0.999989001698923,0.99855274,1.0,0.9988498687744141,0.9999643564224243
0.7876087218125195,0.75192081365704,0.7785506,0.826256864150175,0.7547425031661987,0.7177069783210754
0.021048186737784764,0.019209308829466577,0.024580888,0.08755390557959968,0.060798052698373795,0.02977912686765194
0.026906731094198583,0.01703004427343311,0.031587575,0.021670500047206387,0.024734938517212868,0.004030345473438501
0.11497994714430998,0.07634065129044826,0.071907796,0.25832474403777606,0.07000374794006348,0.10615840554237366
0.020984028331967327,0.03021390137057007,0.026804553,0.03333564304902315,0.02418302744626999,0.004464494995772839
0.04466259909664063,0.06417885445498778,0.049778637,0.19024382981599527,0.12223393470048904,0.03307522460818291
0.1679535017057743,0.27476722661886205,0.27426943,0.4960610156814484,0.22216767072677612,0.1378176212310791
0.009899079851859604,0.025743160368344585,0.032575205,0.041064607139793735,0.03291724994778633,0.011845845729112625
0.9955501190342937,0.9996517342115403,0.9825533,1.0,0.9994121789932251,0.999618411064148
0.24546702682344448,0.33989923092648633,0.3919878,0.3527719795843907,0.430746465921402,0.2280394583940506
0.1590408260083696,0.1315726134265405,0.04835934,0.216412025788908,0.056302282959222794,0.0554831437766552
0.02679883372646509,0.03582949551993785,0.028301744,0.11339439690071752,0.049985721707344055,0.0163483377546072
0.17808069636800572,0.14609393549162764,0.2273475,0.3596589282913074,0.09542801231145859,0.379152774810791
0.0013862432187476672,0.0014443570916394953,0.004077673,0.009364280578319102,0.013723616488277912,0.001316781621426344
0.032244661871432864,0.04245496006161945,0.03274105,0.04368718085977398,0.027852274477481842,0.018291862681508064
0.9998053353315767,0.9999783958440615,0.99866855,1.0,0.9992367029190063,0.9999728202819824
0.20596106822373292,0.3288705859064802,0.18788445,0.44305282856315525,0.3080723285675049,0.2857731580734253
0.036171927940419776,0.05106934553969916,0.039045535,0.09406448067521733,0.041582606732845306,0.010422403924167156
0.9958727469132131,0.9998306567056622,0.98654884,1.0,0.9991840720176697,0.9999512434005737
0.062008209363502646,0.09506897255513555,0.08713939,0.13572155435291477,0.10693661868572235,0.06749211251735687
0.9998547233972649,0.9999960596397472,0.99837023,1.0,0.9992491602897644,0.9999620914459229
0.009276163666470234,0.0037267259458279526,0.007140926,0.013591690811148027,0.026114480569958687,0.004717204719781876
0.17942841447036656,0.3129883473127875,0.26202902,0.22752860105603454,0.17430850863456726,0.16076795756816864
0.011517493492301563,0.02198569168382554,0.025511885,0.04317710071113543,0.023845676332712173,0.007688017096370459
0.0461722488903709,0.09232300886642715,0.055921,0.074705322054488,0.12811440229415894,0.07467199862003326
0.03822733661713094,0.061402852887763384,0.040437102,0.11633299450145149,0.050845157355070114,0.02289673127233982
0.13079187365828243,0.17306529641435558,0.089184895,0.21014941030286577,0.1332646906375885,0.09086281061172485
0.9999171431902144,0.9999995950001795,0.9997303,1.0,0.9996821880340576,0.999987006187439
0.16446648759543436,0.08225274946087394,0.11126457,0.33522511734523897,0.26881143450737,0.1662152260541916
0.007942572045945472,0.010081695192685574,0.007710449,0.03639918873085946,0.021950123831629753,0.003960885107517242
0.13230505105119927,0.11991168949766638,0.11156789,0.12809397745197057,0.0849338173866272,0.0555562861263752
0.07116226476257445,0.04253214467859878,0.059114195,0.1274977318866117,0.20127232372760773,0.05857452005147934
0.9948881078520102,0.998629128278089,0.97681344,1.0,0.9994339346885681,0.9997069835662842
0.05372224147912963,0.03615551540071209,0.057429194,0.14144407559273678,0.0454057939350605,0.016973255202174187
0.007111255140659255,0.009927889655836408,0.010217813,0.022275456357535382,0.03264878690242767,0.004812026862055063
0.0696074567401455,0.04678947348286451,0.037692897,0.07830382770243952,0.0447881743311882,0.026213770732283592
0.06378208227139447,0.08966912910731373,0.07771019,0.1262432031147345,0.1097971647977829,0.08056405186653137
0.9953388210004865,0.999819200638052,0.9914663,1.0,0.9990418553352356,0.9999263286590576
0.3463489430447498,0.38184168410885144,0.46657175,0.589812156706919,0.4319157600402832,0.32716771960258484
0.02455966227749762,0.01891337974568488,0.03848649,0.057773279553348274,0.06829676032066345,0.018617261201143265
0.10756995406930518,0.27271467000333804,0.34819645,0.3924186124720613,0.24086150527000427,0.09461435675621033
0.07739550811025565,0.10367081629646364,0.13169418,0.12373597335884394,0.09238452464342117,0.09348682314157486
0.002696487821337967,0.002791695723194748,0.0033833666,0.009921556266138484,0.017484154552221298,0.0009253509342670441
0.03549849611805211,0.04320678642450182,0.01858796,0.05302265409351053,0.037805940955877304,0.018870128318667412
0.9989000995122469,0.9999412136263669,0.99793756,1.0,0.9990574717521667,0.9999187588691711
0.05977393193575038,0.04246730257071383,0.051374342,0.16202824572087052,0.06444178521633148,0.01617782935500145
0.9972209816327442,0.9991725134642476,0.9783418,1.0,0.9992972612380981,0.9998418092727661
0.006321934977446347,0.012748764723039164,0.011393396,0.0384256012200937,0.03402915596961975,0.01204876322299242
0.9990143461562833,0.9999421795798403,0.9976682,1.0,0.9989529848098755,0.9999743700027466
0.9769488739338597,0.9879852382728648,0.98353034,0.9022803989331649,0.9469428658485413,0.9750047326087952
0.053423848758785974,0.0640572480455299,0.04763744,0.11432487462799365,0.0773518830537796,0.02107241563498974
0.4034787283283307,0.2160111591581477,0.54477274,0.4400389396603598,0.4410664141178131,0.8023034930229187
0.9992211828487618,0.9999894603573914,0.9983644,1.0,0.9995831847190857,0.9999842643737793
0.026960968190927286,0.017688036007928697,0.05096804,0.06240285910613081,0.022478319704532623,0.005895435810089111
0.005181539882223571,0.015703331603371687,0.019498155,0.02704940720057177,0.02818135730922222,0.008405173197388649
0.005805549328949375,0.017838367920531034,0.022517355,0.08406866492589195,0.029495924711227417,0.017046937718987465
0.10456471674141413,0.1386643057119696,0.10504922,0.11731952366258298,0.14965194463729858,0.10018527507781982
0.007851380764839174,0.009664788831040086,0.01932773,0.01671650259402666,0.02372138574719429,0.0028920364566147327
0.1730912920883537,0.18505501183633907,0.126412,0.19266158661099023,0.1354697197675705,0.10657694190740585
0.9996876086714566,0.9999931194367541,0.99900633,1.0,0.9995965361595154,0.999987006187439
0.07755872304722247,0.15294121080181092,0.13509403,0.22075517796267027,0.1022891029715538,0.06649535894393921
0.9769390602773571,0.9736393724285242,0.98777163,0.9883380501541632,0.905640184879303,0.9915769100189209
0.029796376865143255,0.026358732825130085,0.056099474,0.02985678314183281,0.032067082822322845,0.007315191440284252
0.3093558073244049,0.5169479696906506,0.5597809,0.5520033607703997,0.39409786462783813,0.3296049237251282
0.9999602180902334,0.9999997120456244,0.99954945,1.0,0.9996895790100098,0.999987006187439
0.25349518171018726,0.18269086073468968,0.11143832,0.2002539411880578,0.07091184705495834,0.0389460027217865
0.009408946858434748,0.0038497910088323597,0.0067902757,0.012514862971193393,0.0238813403993845,0.001764564891345799
0.03391843996087917,0.029960510211030994,0.029495792,0.07406994391888726,0.02645946480333805,0.017482396215200424
0.0019097355351465576,0.005648102656438433,0.0054899673,0.009379394968332861,0.014584477990865707,0.00169925088994205
0.033298385579167554,0.05310956241634358,0.046074044,0.05080404706001892,0.029327213764190674,0.018972104415297508
0.999877394709671,0.999998837716239,0.99914205,1.0,0.9996008276939392,0.999987006187439
0.9995953579939022,0.9999857561068694,0.99784815,1.0,0.9990869760513306,0.9999825954437256
0.5542372776097297,0.5594921808856551,0.72810304,0.7253445475558129,0.5400828719139099,0.43727564811706543
0.03758227022673374,0.03417119695668423,0.025714722,0.07402862865008916,0.03775077685713768,0.024800073355436325
0.028174245735332826,0.046796146685403626,0.055821046,0.1408652486740932,0.0685952752828598,0.012339264154434204
0.9994514895134846,0.9999927995114111,0.9978294,1.0,0.9993739724159241,0.9999853372573853
0.1005591391094987,0.21917530016614933,0.25949585,0.25814112906148,0.16420859098434448,0.11295520514249802
0.04147778100111376,0.08933271015802387,0.08764098,0.1531555416671177,0.09841326624155045,0.07597754895687103
0.016595578697150958,0.015159326408319775,0.051595487,0.1360896206970945,0.04907511547207832,0.0154079245403409
0.14737914575302105,0.15498531017037206,0.13008171,0.17085432280846694,0.20389144122600555,0.06720679998397827
0.21591599343464593,0.31945827028877827,0.20818537,0.6577397686816321,0.35451993346214294,0.1792420893907547
0.0021715657793814594,0.004524162856508616,0.00883183,0.010713407880505661,0.014009415172040462,0.0017221542075276375
0.01732363450544505,0.006965820335791202,0.011590318,0.015601219981708941,0.01872427389025688,0.003582284552976489
0.12773129363826838,0.14610049401185107,0.094357476,0.3253454719191443,0.3234510123729706,0.20197434723377228
0.9857725957314203,0.9664556229906541,0.9672512,0.9778603995572769,0.7973516583442688,0.9871615171432495
0.009918617376541355,0.007252151987368363,0.021087233,0.04847742881400785,0.03528613969683647,0.0240313820540905
0.9940244669358276,0.9996573328319568,0.99080503,1.0,0.999302864074707,0.9999308586120605
0.0026917985183114736,0.002361859018639634,0.001983788,0.0042340944492989755,0.01855010725557804,0.001999353524297476
0.9983317721579869,0.999887468870047,0.9864906,1.0,0.9990205764770508,0.9995553493499756
0.03343411800445789,0.009937507765621363,0.018519854,0.029785418392096884,0.02028234302997589,0.006530459504574537
0.2571477072548253,0.3085566441257962,0.25775832,0.37028234536589427,0.3634004592895508,0.3098839521408081
0.9995446499708185,0.9999609813927025,0.9971814,1.0,0.9990027546882629,0.9999489188194275
0.9976664512294738,0.9999188896612371,0.99323034,1.0,0.9992794394493103,0.9999116659164429
0.09900839210895643,0.2318836077808548,0.08939663,0.15968785712727085,0.17019593715667725,0.1666465550661087
0.0034565009617552093,0.008670937740186666,0.007708825,0.03983410907209693,0.02509869448840618,0.004488751292228699
0.9995856322879941,0.9999018501537681,0.99763155,1.0,0.9995672106742859,0.9998658299446106
0.00793658265313507,0.006797354810073181,0.010832168,0.02416990107596625,0.02675854228436947,0.011528177186846733
0.11754677152915342,0.0938946602414638,0.109075144,0.12404761437457892,0.133733868598938,0.09742908179759979
0.002714205231481994,0.006321231085892608,0.0037614484,0.022539703277584328,0.024013953283429146,0.005816486198455095
0.19657770214860898,0.27111534619389205,0.3504434,0.40245258764163044,0.25284138321876526,0.33517616987228394
0.056966297431576156,0.03926382032340236,0.037221048,0.10961518170891574,0.04567364603281021,0.04884406179189682
0.0014569107763701128,0.002034527927011349,0.0022850914,0.027063759540724514,0.015607057139277458,0.0023835415486246347
0.005530352409864401,0.002542170399325162,0.004899546,0.017793740594954865,0.021367376670241356,0.003624455537647009
0.20628726966063027,0.23699577701668148,0.2555944,0.4285742854031359,0.26497316360473633,0.3187656104564667
0.001662520721302115,0.0022117943878600414,0.0026848107,0.015312723052165376,0.016058150678873062,0.0025812091771513224
0.013250562227739548,0.011048647677831518,0.013071332,0.04734470011201625,0.02847231738269329,0.008067048154771328
0.9989829374032352,0.9989962991435672,0.9983512,1.0,0.9992020726203918,0.9989612102508545
0.056511112637333064,0.01835172957800781,0.014587232,0.04031926800771089,0.024042414501309395,0.005122730042785406
0.008044196809726017,0.008707370421563436,0.0074587227,0.02842281942487145,0.03506245091557503,0.005385363940149546
0.004775390392927661,0.0027361118561777882,0.005250163,0.04105056080010564,0.029257792979478836,0.004434761591255665
0.003730452119659427,0.0028209822533970747,0.0041691395,0.07518342073855258,0.02937280759215355,0.005051273386925459
0.011273728325202317,0.005371217809790537,0.0064042374,0.022989877043963915,0.01885952427983284,0.003744912100955844
0.05314338480008197,0.06625608221524969,0.05444354,0.06124086063865339,0.052271295338869095,0.03959837555885315
0.004500361871796916,0.008191829920443424,0.011414922,0.03406438569844465,0.023398909717798233,0.003370477817952633
