oof_prob,cal_prob,true
0.015328575408921071,0.015328575408921071,0
0.05025732972263286,0.05025732972263286,0
0.9971987629133389,0.9971987629133389,1
0.012831926586541956,0.012831926586541956,0
0.1805560225264334,0.1805560225264334,0
0.0385769855671992,0.0385769855671992,0
0.05095470641499149,0.05095470641499149,0
0.037136999552235074,0.037136999552235074,0
0.037136999552235074,0.037136999552235074,0
0.00987162839448478,0.00987162839448478,0
0.04343501413321087,0.04343501413321087,0
0.029335433375196996,0.029335433375196996,0
0.015476961999070673,0.015476961999070673,0
0.008179136182048925,0.008179136182048925,0
0.013270230679745608,0.013270230679745608,0
0.9971987629133389,0.9971987629133389,1
0.24384907432240285,0.24384907432240285,0
0.009314558217025806,0.009314558217025806,0
0.8317135719074322,0.8317135719074322,1
0.05095470641499149,0.05095470641499149,0
0.04969973438044494,0.04969973438044494,0
0.04969973438044494,0.04969973438044494,0
0.9971987629133389,0.9971987629133389,1
0.09121557610433546,0.09121557610433546,0
0.093494121700392,0.093494121700392,0
0.02669572184378045,0.02669572184378045,0
0.013462115247236926,0.013462115247236926,0
0.013980882043357427,0.013980882043357427,0
0.013563746019304625,0.013563746019304625,0
0.9971987629133389,0.9971987629133389,1
0.1805560225264334,0.1805560225264334,0
0.05091904342165428,0.05091904342165428,0
0.07658332967844,0.07658332967844,0
0.010241984341320058,0.010241984341320058,0
0.05025732972263286,0.05025732972263286,0
0.015705333932867913,0.015705333932867913,0
0.09073457852420878,0.09073457852420878,0
0.030261453066883055,0.030261453066883055,0
0.1805560225264334,0.1805560225264334,0
0.02530241102874213,0.02530241102874213,0
0.04969973438044494,0.04969973438044494,0
0.9971987629133389,0.9971987629133389,1
0.0982815996520895,0.0982815996520895,0
0.0062252296765404475,0.0062252296765404475,0
0.9971987629133389,0.9971987629133389,1
0.9971987629133389,0.9971987629133389,1
0.008253528763944796,0.008253528763944796,0
0.03939812802765579,0.03939812802765579,0
0.9971987629133389,0.9971987629133389,1
0.04133903358090813,0.04133903358090813,0
0.013612654779352354,0.013612654779352354,0
0.15994431645168797,0.15994431645168797,0
0.3641661615615028,0.36416616156150283,1
0.42263232624699854,0.42263232624699854,1
0.9971987629133389,0.9971987629133389,1
0.9971987629133389,0.9971987629133389,1
0.2457231536738658,0.2457231536738658,0
0.08003805513564904,0.08003805513564904,0
0.008515215865360415,0.008515215865360415,0
0.9971987629133389,0.9971987629133389,1
0.05095470641499149,0.05095470641499149,0
0.9971987629133389,0.9971987629133389,1
0.05448900256352266,0.05448900256352267,0
0.04343501413321087,0.04343501413321087,0
0.16214356358576001,0.16214356358576001,0
0.04002546498233676,0.04002546498233676,0
0.08654875966590733,0.08654875966590733,0
0.005088892453690513,0.005088892453690513,0
0.00682659389177267,0.00682659389177267,0
0.013774196077984958,0.013774196077984958,0
0.9622906373365514,0.9622906373365514,1
0.1282200667064839,0.1282200667064839,0
0.9971987629133389,0.9971987629133389,1
0.10597157969944193,0.10597157969944193,0
0.265794318204485,0.265794318204485,0
0.04146328316437445,0.04146328316437445,0
0.9971987629133389,0.9971987629133389,1
0.014315356427017315,0.014315356427017315,0
0.005824878261130558,0.005824878261130558,0
0.9971987629133389,0.9971987629133389,1
0.009338364538646208,0.009338364538646208,0
0.03563385920181385,0.03563385920181385,0
0.9971987629133389,0.9971987629133389,1
0.3759917809919753,0.3759917809919753,0
0.9971987629133389,0.9971987629133389,1
0.009260319862299502,0.009260319862299502,0
0.99652168702486,0.99652168702486,1
0.0062252296765404475,0.0062252296765404475,0
0.08449518558267474,0.08449518558267474,1
0.04245470658459682,0.04245470658459682,0
0.14027250097886632,0.14027250097886632,0
0.09073457852420878,0.09073457852420878,0
0.011827251617385126,0.011827251617385126,0
0.3969686772813615,0.3969686772813615,0
0.9971987629133389,0.9971987629133389,1
0.036265054743584095,0.036265054743584095,0
0.005581101693660183,0.005581101693660183,0
0.05095470641499149,0.05095470641499149,0
0.10597157969944193,0.10597157969944193,0
0.009320963172918686,0.009320963172918686,0
0.09073457852420878,0.09073457852420878,1
0.01325631789023064,0.01325631789023064,0
0.16214356358576001,0.16214356358576001,0
0.012905252095527616,0.012905252095527616,0
0.037190344126924874,0.037190344126924874,0
0.014265310281477888,0.014265310281477888,0
0.1517463026226705,0.1517463026226705,0
0.04969973438044494,0.04969973438044494,0
0.9971987629133389,0.9971987629133389,1
0.04969973438044494,0.04969973438044494,0
0.031024368537519057,0.031024368537519057,0
0.0139610130953796,0.0139610130953796,1
0.9971987629133389,0.9971987629133389,1
0.012905252095527616,0.012905252095527616,0
0.9971987629133389,0.9971987629133389,1
0.014125942963980993,0.014125942963980993,0
0.053887121487148075,0.053887121487148075,0
0.36156930862385894,0.36156930862385894,1
0.9971987629133389,0.9971987629133389,1
0.09380574266186763,0.09380574266186763,0
0.03723286282407056,0.03723286282407057,0
0.05095470641499149,0.05095470641499149,0
0.03758589718610568,0.03758589718610568,0
0.05152561822612212,0.05152561822612212,0
0.0062252296765404475,0.0062252296765404475,0
0.9971987629133389,0.9971987629133389,1
0.6242836393716525,0.6242836393716525,0
0.008967546748143991,0.008967546748143991,0
0.20525810943049247,0.2052581094304925,0
0.1517463026226705,0.1517463026226705,1
0.008680783727698945,0.008680783727698945,0
0.009936059186727594,0.009936059186727594,0
0.03560975846856999,0.03560975846856999,0
0.9866860559937122,0.9866860559937122,1
0.9971987629133389,0.9971987629133389,1
0.014340381858516377,0.014340381858516377,0
0.9971987629133389,0.9971987629133389,1
0.1379940252131292,0.1379940252131292,0
0.006489058167452956,0.006489058167452956,0
0.09266578222387356,0.09266578222387356,0
0.011439291584634534,0.011439291584634534,0
0.41510234915817124,0.41510234915817124,0
0.08428947731511142,0.08428947731511142,0
0.005824878261130558,0.005824878261130558,0
0.1517463026226705,0.1517463026226705,0
0.05095470641499149,0.05095470641499149,0
0.00987162839448478,0.00987162839448478,0
0.00618983707400373,0.00618983707400373,0
0.009972700667563993,0.009972700667563993,0
0.09121557610433546,0.09121557610433546,0
0.08393792698421156,0.08393792698421156,0
