oof_prob,cal_prob,true
0.0818161314462805,0.0818161314462805,0
0.0818161314462805,0.0818161314462805,0
0.9705521547624676,0.9705521547624676,1
0.044214937430296815,0.044214937430296815,0
0.31526034292549765,0.31526034292549765,0
0.044463163821346234,0.044463163821346234,0
0.07527436727845682,0.07527436727845682,0
0.06570167044213014,0.06570167044213014,0
0.044463163821346234,0.044463163821346234,0
0.04305508759754224,0.04305508759754224,0
0.06375181287903914,0.06375181287903914,0
0.06375181287903914,0.06375181287903914,0
0.1312283389591807,0.1312283389591807,0
0.04305508759754224,0.04305508759754224,0
0.06096956952813363,0.06096956952813363,0
0.9705521547624676,0.9705521547624676,1
0.16282611224173874,0.16282611224173874,0
0.04305508759754224,0.04305508759754224,0
0.7065752673707961,0.7065752673707961,1
0.06375181287903914,0.06375181287903914,0
0.06667818421474116,0.06667818421474116,0
0.06096956952813363,0.06096956952813363,0
0.9705521547624676,0.9705521547624676,1
0.09049555501131779,0.09049555501131779,0
0.12014853774500901,0.12014853774500901,0
0.04305508759754224,0.04305508759754224,0
0.04305508759754224,0.04305508759754224,0
0.06096956952813363,0.06096956952813363,0
0.044463163821346234,0.044463163821346234,0
0.9705521547624676,0.9705521547624676,1
0.31526034292549765,0.31526034292549765,0
0.09189597747849634,0.09189597747849634,0
0.09859372039039804,0.09859372039039804,0
0.044463163821346234,0.044463163821346234,0
0.1531910949611327,0.15319109496113273,0
0.044463163821346234,0.044463163821346234,0
0.0818161314462805,0.0818161314462805,0
0.044463163821346234,0.044463163821346234,0
0.22510607078719264,0.22510607078719264,0
0.044463163821346234,0.044463163821346234,0
0.12014853774500901,0.12014853774500901,0
0.9705521547624676,0.9705521547624676,1
0.1741137685880752,0.1741137685880752,0
0.04305508759754224,0.04305508759754224,0
0.9705521547624676,0.9705521547624676,1
0.9704674014979799,0.9704674014979799,1
0.04305508759754224,0.04305508759754224,0
0.0628400433232999,0.0628400433232999,0
0.9705521547624676,0.9705521547624676,1
0.07159427480505265,0.07159427480505265,0
0.06096956952813363,0.06096956952813363,0
0.27968916421874507,0.27968916421874507,0
0.34879716712151343,0.34879716712151343,1
0.12801951322959798,0.12801951322959798,1
0.9705521547624676,0.9705521547624676,1
0.9705521547624676,0.9705521547624676,1
0.4246331028141868,0.4246331028141867,0
0.11236528723903208,0.11236528723903204,0
0.04329709746467419,0.04329709746467419,0
0.9705521547624676,0.9705521547624676,1
0.06096956952813363,0.06096956952813363,0
0.9705521547624676,0.9705521547624676,1
0.13970990132678415,0.13970990132678415,0
0.07309610372034363,0.07309610372034363,0
0.3313221793452793,0.3313221793452793,0
0.06375181287903914,0.06375181287903914,0
0.12014853774500901,0.12014853774500901,0
0.04305508759754224,0.04305508759754224,0
0.04305508759754224,0.04305508759754224,0
0.06096956952813363,0.06096956952813363,0
0.8052779100654307,0.8052779100654307,1
0.1312283389591807,0.1312283389591807,0
0.9705521547624676,0.9705521547624676,1
0.19969770761547964,0.19969770761547964,0
0.31526034292549765,0.31526034292549765,0
0.044463163821346234,0.044463163821346234,0
0.9500210593180457,0.9500210593180457,1
0.044463163821346234,0.044463163821346234,0
0.04305508759754224,0.04305508759754224,0
0.9705521547624676,0.9705521547624676,1
0.044463163821346234,0.044463163821346234,0
0.06063503970789281,0.06063503970789281,0
0.9702801377351876,0.9702801377351876,1
0.22510607078719264,0.22510607078719264,0
0.9705521547624676,0.9705521547624676,1
0.044214937430296815,0.044214937430296815,0
0.3654400952098298,0.3654400952098298,1
0.04305508759754224,0.04305508759754224,0
0.12014853774500901,0.12014853774500901,1
0.1904569800638737,0.19045698006387368,0
0.31526034292549765,0.31526034292549765,0
0.12014853774500901,0.12014853774500901,0
0.044214937430296815,0.044214937430296815,0
0.12014853774500901,0.12014853774500901,0
0.9705521547624676,0.9705521547624676,1
0.06375181287903914,0.06375181287903914,0
0.04305508759754224,0.04305508759754224,0
0.12014853774500901,0.12014853774500901,0
0.1904569800638737,0.19045698006387368,0
0.044214937430296815,0.044214937430296815,0
0.12801951322959798,0.12801951322959798,1
0.06375181287903914,0.06375181287903914,0
0.1679698194342525,0.16796981943425246,0
0.044463163821346234,0.044463163821346234,0
0.044214937430296815,0.044214937430296815,0
0.046529488785485254,0.046529488785485254,0
0.21780903278997996,0.21780903278998,0
0.07570474614319937,0.07570474614319934,0
0.9705521547624676,0.9705521547624676,1
0.08609436357846692,0.08609436357846692,0
0.044214937430296815,0.044214937430296815,0
0.044214937430296815,0.044214937430296815,1
0.9705521547624676,0.9705521547624676,1
0.06063503970789281,0.06063503970789281,0
0.9704674014979799,0.9704674014979799,1
0.07360962969160491,0.07360962969160491,0
0.13970990132678415,0.13970990132678415,0
0.42439304642851555,0.42439304642851555,1
0.9705521547624676,0.9705521547624676,1
0.12282753474472183,0.12282753474472183,0
0.06096956952813363,0.06096956952813363,0
0.12014853774500901,0.12014853774500901,0
0.06570167044213014,0.06570167044213014,0
0.1531910949611327,0.15319109496113273,0
0.04305508759754224,0.04305508759754224,0
0.9705521547624676,0.9705521547624676,1
0.8338339220549804,0.8338339220549804,0
0.044214937430296815,0.044214937430296815,0
